0134,1,0,1
0135,1,0,1
0136,1,0,1
0137,1,0,1
0138,1,0,1
0139,1,0,1
013A,1,0,1
013B,1,0,1
013C,1,0,1
013D,1,0,1
013E,1,0,1
013F,1,0,1
0140,1,0,1
0141,1,0,1
0142,1,0,1
0143,1,0,1
0144,1,0,1
0145,1,0,1
0146,1,0,1
0147,1,0,1
0148,1,0,1
0149,1,0,1
014A,1,0,1
014B,1,0,1
014C,1,0,1
014D,1,0,1
014E,1,0,1
014F,1,0,1
0150,2,0,1
0151,2,0,1
0152,2,0,1
0153,2,0,1
0154,2,0,1
0155,2,0,1
0156,2,0,1
0157,2,0,1
0158,2,0,1
0159,2,0,1
015A,2,0,1
015B,2,0,1
015C,2,0,1
015D,2,0,1
015E,2,0,1
015F,2,0,1
0160,2,0,1
0161,2,0,1
0162,2,0,1
0163,2,0,1
0164,2,0,1
0165,2,0,1
0166,2,0,1
0167,2,0,1
0168,2,0,1
0169,2,0,1
016A,2,0,1
016B,2,0,1
016C,3,0,1
016D,3,0,1
016E,3,0,1
016F,3,0,1
0170,3,0,1
0171,3,0,1
0172,3,0,1
0173,3,0,1
0174,3,0,1
0175,3,0,1
0176,3,0,1
0177,3,0,1
0178,3,0,1
0179,3,0,1
017A,3,0,1
017B,3,0,1
017C,3,0,1
017D,3,0,1
017E,3,0,1
017F,3,0,1
0180,3,0,1
0181,3,0,1
0182,3,0,1
0183,3,0,1
0184,3,0,1
0185,3,0,1
0186,3,0,1
0187,3,0,1
0188,4,0,1
0189,4,0,1
018A,4,0,1
018B,4,0,1
018C,4,0,1
018D,4,0,1
018E,4,0,1
018F,4,0,1
0190,4,0,1
0191,4,0,1
0192,4,0,1
0193,4,0,1
0194,4,0,1
0195,4,0,1
0196,4,0,1
0197,4,0,1
0198,4,0,1
0199,4,0,1
019A,4,0,1
019B,4,0,1
019C,4,0,1
019D,4,0,1
019E,4,0,1
019F,4,0,1
01A0,4,0,1
01A1,4,0,1
01A2,4,0,1
01A3,4,0,1
01A4,5,0,1
01A5,5,0,1
01A6,5,0,1
01A7,5,0,1
01A8,5,0,1
01A9,5,0,1
01AA,5,0,1
01AB,5,0,1
01AC,5,0,1
01AD,5,0,1
01AE,5,0,1
01AF,5,0,1
01B0,5,0,1
01B1,5,0,1
01B2,5,0,1
01B3,5,0,1
01B4,5,0,1
01B5,5,0,1
01B6,5,0,1
01B7,5,0,1
01B8,5,0,1
01B9,5,0,1
01BA,5,0,1
01BB,5,0,1
01BC,5,0,1
01BD,5,0,1
01BE,5,0,1
01BF,5,0,1
01C0,6,0,1
01C1,6,0,1
01C2,6,0,1
01C3,6,0,1
01C4,6,0,1
01C5,6,0,1
01C6,6,0,1
01C7,6,0,1
01C8,6,0,1
01C9,6,0,1
01CA,6,0,1
01CB,6,0,1
01CC,6,0,1
01CD,6,0,1
01CE,6,0,1
01CF,6,0,1
01D0,6,0,1
01D1,6,0,1
01D2,6,0,1
01D3,6,0,1
01D4,6,0,1
01D5,6,0,1
01D6,6,0,1
01D7,6,0,1
01D8,6,0,1
01D9,6,0,1
01DA,6,0,1
01DB,6,0,1
01DC,7,0,1
01DD,7,0,1
01DE,7,0,1
01DF,7,0,1
01E0,7,0,1
01E1,7,0,1
01E2,7,0,1
01E3,7,0,1
01E4,7,0,1
01E5,7,0,1
01E6,7,0,1
01E7,7,0,1
01E8,7,0,1
01E9,7,0,1
01EA,7,0,1
01EB,7,0,1
01EC,7,0,1
01ED,7,0,1
01EE,7,0,1
01EF,7,0,1
01F0,7,0,1
01F1,7,0,1
01F2,7,0,1
01F3,7,0,1
01F4,7,0,1
01F5,7,0,1
01F6,7,0,1
01F7,7,0,1
01F8,8,0,1
01F9,8,0,1
01FA,8,0,1
01FB,8,0,1
01FC,8,0,1
01FD,8,0,1
01FE,8,0,1
01FF,8,0,1
0200,8,0,1
0201,8,0,1
0202,8,0,1
