030C,1,1,1
030D,1,1,1
030E,1,1,1
030F,1,1,1
0310,1,1,1
0311,1,2,1
0312,1,2,1
0313,1,2,1
0314,1,2,1
0315,1,2,1
0316,1,3,1
0317,1,3,1
0318,1,3,1
0319,1,3,1
031A,1,3,1
031B,2,1,1
031C,2,1,1
031D,2,1,1
031E,2,1,1
031F,2,1,1
0320,2,2,1
0321,2,2,1
0322,2,2,1
0323,2,2,1
0324,2,2,1
0325,2,3,1
0326,2,3,1
0327,2,3,1
0328,2,3,1
0329,2,3,1
032A,3,1,1
032B,3,1,1
032C,3,1,1
032D,3,1,1
032E,3,1,1
032F,3,2,1
0330,3,2,1
0331,3,2,1
0332,3,2,1
0333,3,2,1
0334,3,3,1
0335,3,3,1
0336,3,3,1
0337,3,3,1
0338,3,3,1
0339,4,1,1
033A,4,1,1
033B,4,1,1
033C,4,1,1
033D,4,1,1
033E,4,2,1
033F,4,2,1
0340,4,2,1
0341,4,2,1
0342,4,2,1
0343,4,3,1
0344,4,3,1
0345,4,3,1
0346,4,3,1
0347,4,3,1
0348,5,1,1
0349,5,1,1
034A,5,1,1
034B,5,1,1
034C,5,1,1
034D,5,2,1
034E,5,2,1
034F,5,2,1
0350,5,2,1
0351,5,2,1
0352,5,3,1
0353,5,3,1
0354,5,3,1
0355,5,3,1
0356,5,3,1
0357,6,1,1
0358,6,1,1
0359,6,1,1
035A,6,1,1
035B,6,1,1
035C,6,2,1
035D,6,2,1
035E,6,2,1
035F,6,2,1
0360,6,2,1
0361,6,3,1
0362,6,3,1
0363,6,3,1
0364,6,3,1
0365,6,3,1
0366,7,1,1
0367,7,1,1
0368,7,1,1
0369,7,1,1
036A,7,1,1
036B,7,2,1
036C,7,2,1
036D,7,2,1
036E,7,2,1
036F,7,2,1
0370,7,3,1
0371,7,3,1
0372,7,3,1
0373,7,3,1
0374,7,3,1
0375,8,1,1
0376,8,1,1
0377,8,1,1
0378,8,1,1
0379,8,1,1
037A,8,2,1
037B,8,2,1
037C,8,2,1
037D,8,2,1
037E,8,2,1
037F,8,3,1
0380,8,3,1
0381,8,3,1
0382,8,3,1
0383,8,3,1
048C,1,1,2
048D,1,1,2
048E,1,1,2
048F,1,1,2
0490,1,1,2
0491,1,1,2
0492,1,1,2
0493,1,1,2
0494,1,1,2
0495,1,1,2
0496,1,1,2
0497,1,2,2
0498,1,2,2
0499,1,2,2
049A,1,2,2
049B,1,2,2
049C,1,2,2
049D,1,2,2
049E,1,2,2
049F,1,2,2
04A0,1,2,2
04A1,1,2,2
04A2,1,3,2
04A3,1,3,2
04A4,1,3,2
04A5,1,3,2
04A6,1,3,2
04A7,1,3,2
04A8,1,3,2
04A9,1,3,2
04AA,1,3,2
04AB,1,3,2
04AC,1,3,2
04AD,2,1,2
04AE,2,1,2
04AF,2,1,2
04B0,2,1,2
04B1,2,1,2
04B2,2,1,2
04B3,2,1,2
04B4,2,1,2
04B5,2,1,2
04B6,2,1,2
04B7,2,1,2
04B8,2,2,2
04B9,2,2,2
04BA,2,2,2
04BB,2,2,2
04BC,2,2,2
04BD,2,2,2
04BE,2,2,2
04BF,2,2,2
04C0,2,2,2
04C1,2,2,2
04C2,2,2,2
04C3,2,3,2
04C4,2,3,2
04C5,2,3,2
04C6,2,3,2
04C7,2,3,2
04C8,2,3,2
04C9,2,3,2
04CA,2,3,2
04CB,2,3,2
04CC,2,3,2
04CD,2,3,2
04CE,3,1,2
04CF,3,1,2
04D0,3,1,2
04D1,3,1,2
04D2,3,1,2
04D3,3,1,2
04D4,3,1,2
04D5,3,1,2
04D6,3,1,2
04D7,3,1,2
04D8,3,1,2
04D9,3,2,2
04DA,3,2,2
04DB,3,2,2
04DC,3,2,2
04DD,3,2,2
04DE,3,2,2
04DF,3,2,2
04E0,3,2,2
04E1,3,2,2
04E2,3,2,2
04E3,3,2,2
04E4,3,3,2
04E5,3,3,2
04E6,3,3,2
04E7,3,3,2
04E8,3,3,2
04E9,3,3,2
04EA,3,3,2
04EB,3,3,2
04EC,3,3,2
04ED,3,3,2
04EE,3,3,2
04EF,4,1,2
04F0,4,1,2
04F1,4,1,2
04F2,4,1,2
04F3,4,1,2
04F4,4,1,2
04F5,4,1,2
04F6,4,1,2
04F7,4,1,2
04F8,4,1,2
04F9,4,1,2
04FA,4,2,2
04FB,4,2,2
04FC,4,2,2
04FD,4,2,2
04FE,4,2,2
04FF,4,2,2
0500,4,2,2
0501,4,2,2
0502,4,2,2
0503,4,2,2
0504,4,2,2
0505,4,3,2
0506,4,3,2
0507,4,3,2
0508,4,3,2
0509,4,3,2
050A,4,3,2
050B,4,3,2
050C,4,3,2
050D,4,3,2
050E,4,3,2
050F,4,3,2
0510,5,1,2
0511,5,1,2
0512,5,1,2
0513,5,1,2
0514,5,1,2
0515,5,1,2
0516,5,1,2
0517,5,1,2
0518,5,1,2
0519,5,1,2
051A,5,1,2
051B,5,2,2
051C,5,2,2
051D,5,2,2
051E,5,2,2
051F,5,2,2
0520,5,2,2
0521,5,2,2
0522,5,2,2
0523,5,2,2
0524,5,2,2
0525,5,2,2
0526,5,3,2
0527,5,3,2
0528,5,3,2
0529,5,3,2
052A,5,3,2
052B,5,3,2
052C,5,3,2
052D,5,3,2
052E,5,3,2
052F,5,3,2
0530,5,3,2
0531,6,1,2
0532,6,1,2
0533,6,1,2
0534,6,1,2
0535,6,1,2
0536,6,1,2
0537,6,1,2
0538,6,1,2
0539,6,1,2
053A,6,1,2
053B,6,1,2
053C,6,2,2
053D,6,2,2
053E,6,2,2
053F,6,2,2
0540,6,2,2
0541,6,2,2
0542,6,2,2
0543,6,2,2
0544,6,2,2
0545,6,2,2
0546,6,2,2
0547,6,3,2
0548,6,3,2
0549,6,3,2
054A,6,3,2
054B,6,3,2
054C,6,3,2
054D,6,3,2
054E,6,3,2
054F,6,3,2
0550,6,3,2
0551,6,3,2
0552,7,1,2
0553,7,1,2
0554,7,1,2
0555,7,1,2
0556,7,1,2
0557,7,1,2
0558,7,1,2
0559,7,1,2
055A,7,1,2
055B,7,1,2
055C,7,1,2
055D,7,2,2
055E,7,2,2
055F,7,2,2
0560,7,2,2
0561,7,2,2
0562,7,2,2
0563,7,2,2
0564,7,2,2
0565,7,2,2
0566,7,2,2
0567,7,2,2
0568,7,3,2
0569,7,3,2
056A,7,3,2
056B,7,3,2
056C,7,3,2
056D,7,3,2
056E,7,3,2
056F,7,3,2
0570,7,3,2
0571,7,3,2
0572,7,3,2
0573,8,1,2
0574,8,1,2
0575,8,1,2
0576,8,1,2
0577,8,1,2
0578,8,1,2
0579,8,1,2
057A,8,1,2
057B,8,1,2
057C,8,1,2
057D,8,1,2
057E,8,2,2
057F,8,2,2
0580,8,2,2
0581,8,2,2
0582,8,2,2
0583,8,2,2
0584,8,2,2
0585,8,2,2
0586,8,2,2
0587,8,2,2
0588,8,2,2
0589,8,3,2
058A,8,3,2
058B,8,3,2
058C,8,3,2
058D,8,3,2
058E,8,3,2
058F,8,3,2
0590,8,3,2
0591,8,3,2
0592,8,3,2
0593,8,3,2
12CA,1,1,3
12CB,1,1,3
12CC,1,1,3
12CD,1,1,3
12CE,1,2,3
12CF,1,2,3
12D0,1,2,3
12D1,1,2,3
12D2,1,3,3
12D3,1,3,3
12D4,1,3,3
12D5,1,3,3
12D6,2,1,3
